tweet_text;Sentiment
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orangtua? | Blusukan Kru MMC

Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius.

https://t.co/kalXIIrAzk";negative
RT @AngieHa39872455: Setelah pak Jokowi mengumumkan tak wajib pakai masker di luar ruangan, gw senang lepas masker?. Tp hipotesis itu paksa…;negative
"@ahhaaurelfans Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/eEcBOMfa9Z";positive
"@ahhaaurelfans Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/1y5n73UqRf";negative
"@ThePhraseID Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/33EvDfP6vE";negative
"@damisariwana Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/L3KGpj1WPJ";negative
"@CISDI_ID @DiahSaminarsih @Liputan6SCTV Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/2jX2mrg6C9";negative
Mengenal Obat Viradef, Dianggap Ampuh Atasi Hepatitis Akut https://t.co/ByGqAscb8T;negative
"@jpnncom Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/1j9g7a3S1B";negative
"Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius. Masyarakat tentunya perlu mengetahui pencegahan serta prosedur penanganannya. 
https://t.co/zMwplnGzLJ https://t.co/EhDGrwJctR";negative
"@jpnncom Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/b8mAWg0G8A";negative
"@jamkesjakarta Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/4gtTjL6k4J";negative
"@bungsalam077 Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL https://t.co/40DimsEUff";negative
Masyarakat tentunya perlu mengetahui pencegahan serta prosedur penaganannya apabila hal ini perlu diwaspadai. Bagaimana tanggapan dari masyarakat Indonesia terkait dengan virus Hepatitis Akut Misterius tersebut?;negative
Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus COVID-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius.;negative
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orang Tua?
https://t.co/zPk1EbcMpL

#HepatitisAkutMisterius #Anak #kesehatan https://t.co/W9JZHu1Hfj";negative
Saat ini, kasus hepatitis akut di Kota Yogyakarta belum ditemukan pada anak.  https://t.co/eluMXu6xHA;negative
"Talkshow tentang WASPADA DAN KENALI GEJALA AWAL HEPATITIS AKUT MISTERIUS Bersama 
- Dr Ari Meliyanti, MSc,Sp A : dr Spesialis Anak 
- Dr Istikoma : Plt Kepala @dinkeskotamgl

Host: @lovevita.vicaria
#talkshow #kesehatan #hepatitismisterius
#hepatitisakut https://t.co/8ldDqnZeme";negative
Dugaan Penyebab Kasus Hepatitis Akut https://t.co/t2ggUDbWsS;negative
Hepatitis akut musterius masih menjadi perhatian nih, Bunda. Begini cara cegah penularannya pada anak saat aturan masker sudah dilonggarkan pemerintah. https://t.co/OJI8O5Gpe1;negative
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orangtua? | Blusukan Kru MMC

Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius

https://t.co/mVCCrbt0VV https://t.co/Ku5tA8HAFz";positive
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orangtua? | Blusukan Kru MMC

Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius. Masyarakat te. https://t.co/ujYxIlurSR";negative
RT @news_pantau: Antisipasi Hepatitis Akut di Surabaya, Rini Eri Cahyadi Sosialisasi pada Sekolah TK hingga SMP di Wilayah Kecamatan Tandes…;negative
Antisipasi Hepatitis Akut di Surabaya, Rini Eri Cahyadi Sosialisasi pada Sekolah TK hingga SMP di Wilayah Kecamatan Tandes  https://t.co/jzRhhAPjzE https://t.co/o7Rnqg4nRq;positive
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orangtua? | Blusukan Kru MMC

Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut 

https://t.co/Sar4RI8uSL https://t.co/MF1EY0DKFj";negative
Ini Enam Dugaan Penyebab Hepatitis Akut https://t.co/fT51Yx0hRh;negative
"Merebak Hepatitis akut misterius, bagaimana reaksi orangtua?
Yuks simak?
https://t.co/ybYokkZR9K";negative
"Merebak Hepatitis Akut Misterius, Bagaimana Reaksi Orangtua? | Blusukan Kru MMC

Setelah hampir 2,5 tahun belakangan ini dunia kesehatan disibukkan dengan wabah virus Covid-19, kini masyarakat kembali dibuat waspada dengan kasus Hepatitis Akut Misterius.

https://t.co/fkgbW0KIH9 https://t.co/M8FjwQlaTG";negative
"Prediksi Endemi Pasca Lebaran Disertai Hepatitis Akut

https://t.co/30R6ctdHhg

Oleh: Erlyn Lisnawati

Follow me:

Website: https://t.co/bFer5pH985
Tele: https://t.co/zrqjVqnmpj
IG: https://t.co/jl5d05BtC6
FB: https://t.co/ITCowGD8TB

#tintamedia Ayo Fastabiqul Khoirot";negative
Di tengah hepatitis akut misterius yang tengah mewabah, yuk, coba tips aman pembelajaran tatap muka (PTM) bagi anak di sini, Moms. #kumparanMOM https://t.co/zEXuEXDE82;negative
Hepatitis Akut pertama di kota Tangerang https://t.co/YigWKGJ6LN;negative
"Setelah pak Jokowi mengumumkan tak wajib pakai masker di luar ruangan, gw senang lepas masker?. Tp hipotesis itu paksa gw pasang masker lg, jngn nular di Indo gw mohon.  Hipotitis udh terjadi di UK dan AS, kondisi Indonesia msih tunggu informasi terbru?
https://t.co/SnuE2TY17T";negative
Belum Ditemukan Hepatitis Akut di Kobar https://t.co/mZ2vfGWm9b;negative
"Seorang pakar kesehatan masyarakat menegaskan bahwa tidak ada hubungan antara vaksin Covid-19 dengan laporan tentang meningkatnya jumlah anak-anak yang menderita hepatitis akut.
Untuk itu ayo kita jaga prokes dan segera vaksin ya.

#TetapSehatPakaiMasker https://t.co/NyBsC01VHT";negative
@KuntoAjiW kemarin mama masuk ICU krn sesak napas dan diare parah, alhamdulillah hari ini sudah membaik. everyone stay safe krn mamaku skrg kena DBD dan HEPATITIS AKUT ? minta doanya utk kesembuhan mama ya guys ???;negative
Puan, banyak mengangkat isu-isu kontemporer yang dihadapi negara. Seperti isu ekonomi paska Covid-19 dan juga isu hepatitis akut. Kepemimpinnya tunjukan sikap peduli pada masalah bangsa.;positive
6 Dugaan Penyebab Hepatitis Akut, Salah Satunya Varian Baru SARS-CoV-2 https://t.co/tzlvj66RTj;positive
"https://t.co/bRHTRMjNL1

Antisipasi penularan hepatitis akut misterius di sekolah, PGRI menyarankan Dinkes dan Disdik bisa berkolaborasi untuk melakukan penyuluhan bagi pelaku kantin.

#PGRI";negative
"@BarakJuned vaksin aman kok, tapi ada aja yang bikin hoaks..
G20 Indonesia Jaya

https://t.co/O1A253DLTY";negative
"Muncul Penderita Kasus Hepatitis Akut Bocah Berusia 3 Tahun, Ini Langkah Penanganan Pemprov Banten
 
https://t.co/OjBmbAjjTp via @tribunbanten";positive
"Waspadai Hoaks Vaksin Covid-19 Sebabkan Hepatitis Akut Pada Anak
G20 Indonesia Jaya https://t.co/YxZSdRnQcW";positive
6 Dugaan Penyebab Hepatitis Akut https://t.co/o1NvzM7vOW;negative
"Hoaks Vaksin Covid-19 Sebabkan Hepatitis Akut Pada Anak | News Or Hoax
G20 Indonesia Jaya
https://t.co/IRZNhJfi5P";negative
"RT @TTelisik: Wabah Hepatitis akut bukan efek Vaksinasi Covid-19
G20 Indonesia Jaya https://t.co/7qiJIAF8dt";negative
"Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak
G20 Indonesia Jaya
https://t.co/OudaS96VBN";negative
Pemerintah mengimbau masyarakat agar tetap tenang dan waspada terhadap penyebaran penyakit hepatitis akut, terutama saat di sekolah. Kepedulian orang tua dan lingkungan sekolah dibutuhkan untuk mencegah lebih lanjut penularan hepatitis akut di masyarakat. https://t.co/ns6OyEQkD6 https://t.co/rCEuFqWbHx;negative
@Putri_Aura_ Waspada hoax vaksin terkait hepatitis akut. G20 Indonesia Jaya;negative
"HAOX HEPATITIS AKUT
G20 Indonesia jaya https://t.co/zQjmCEjJUB";positive
"Hepatitis akut yg belum diketahui penyebabnya dan menyasar anak-anak ini dicurigai penyebabnya adalah adenovirus 41. Sebenarnya, virus adenovirus itu apa, sih?

https://t.co/XLpHe3LI5v

#parenting #parentingtips #tipsparenting ##kesehatan #kesehatananak #parentingindonesia";negative
"@IndonesiaMilik2 Tidak ada virus hepatitis akut pada anak yang diakibatkan oleh vaksin Covid-19,
G20 Indonesia Jaya";negative
Pemerintah pusat juga didorong oleh Puan Maharani agar mampu dalat meningkatkan kerja sama dengan daerah dalam penanganan hepatitis akut.;negative
Ketua DPR RI Puan Maharani meminta pemerintah terus memantau penyebaran hepatitis akut.;positive
"@dLinda16 Tidak benar ya vaksin sebabkan hepatitis akut

G20 Indonesia Jaya";positive
"@Finaalfins Hepatitis akut tidak disebabkan oleh vaksin, apalagi oleh ASI

G20 Indonesia Jaya";positive
@chita_toe Penyakit Hepatitis Akut Yang Dikaitkan Dengan Vaksin Belum didukung oleh data, G20 Indonesia Jaya;positive
Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak https://t.co/J1m2QGxAjw;negative
@Finaalfins Hepatitis akut tidak disebabkan oleh asi ataupun vaksin covid-19;negative
"@anggita_ayu27 @Erilwakwaw Hoaks Vaksin Covid-19 Sebabkan Hepatitis Akut Pada Anak | News Or Hoax
https://t.co/ahBc78wStn
G20 Indonesia Jaya";negative
"Penggunaan Masker efektif hindari penyebaran penyakit Hepatitis Akut

G20 Indonesia Jaya https://t.co/yX7HAqQHxT";negative
"Waspadai hoaks hepatitis akut pada balita disebabkan oleh ASI ataupun vaksinasi

G20 Indonesia Jaya https://t.co/2QWvqCkDRO";negative
"@Erilwakwaw Hoaks Vaksin Covid-19 Sebabkan Hepatitis Akut Pada Anak | News Or Hoax
https://t.co/gqgDTkE0xI
G20 Indonesia Jaya";negative
"Waspada hoax terkait hepatitis akut 

G20 Indonesia Jaya https://t.co/42Cbti6CGN";positive
“Dengan penanganan yang tepat, kita berharap semua nyawa pasien hepatitis akut ini dapat diselamatkan,” – Puan Maharani Puan Peduli Melayani;negative
Puan menegaskan bahwa pemerintah harus segera menentukan protokol penanganan kasus hepatitis akut. Apalagi perkembangan penyakit tersebut tidak bisa diprediksi selain pandemi Covid-19 belum berakhir. https://t.co/njwvW2Rb7C Puan Peduli Melayani;positive
"KAPOKSI KOMISI IX DPR RI, drg. PUTIH SARI - TERKAIT HEPATITIS AKUT, GERINDRA MINTA KEMENKES BISA SEMAKIN WASPADA DAN BISA MENJADI POTENSI MASALAH KESEHATAN BARU JIKA SALAH URUS

Source :
https://t.co/WHzOaHXk56 https://t.co/BpgSamVNht";negative
"RT @KemenkesRI: #RilisSehat

6 Dugaan Penyebab Hepatitis Akut @KemenkesRI 

https://t.co/s7PgrnThIg https://t.co/bZdXqlfYHg";negative
Hal ini disampaikannya terkait dengan munculnya penyakit-penyakit menular lain yang memiliki keterikatan dengan penyakit menular yang sebelumnya telah bisa dikendalikan, seperti hepatitis akut.;negative
@AlamINDKu Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak - G20 Indonesia Jaya;positive
Puan menyoroti kasus hepatitis akut anak, harga pangan selama Lebaran, dan juga pemulihan ekonomi setelah pandemi Covid-19 mereda. Puan Peduli Melayani;positive
Puan, banyak mengangkat isu-isu kontemporer yang dihadapi negara. Seperti isu ekonomi paska Covid-19 dan juga isu hepatitis akut. Kepemimpinnya tunjukan sikap peduli pada masalah bangsa. Puan Peduli Melayani;positive
"Penjelasan Dokter UI : Bahwa Hepatitis Akut Pada Anak tidak disebkab oleh vaksin Covid-19

G20 Indonesia Jaya https://t.co/AzNZFtWpk6";positive
"Hoaks Vaksin Covid-19 Sebabkan Hepatitis Akut Pada Anak

G20 Indonesia Jaya https://t.co/yXY0wqjeys";negative
"Vaksin Covid-19 aman dari hepatitis akut 
G20 Idonesia Jaya";negative
"Efek vaksin tak menyebabkan hepatitis akut 
G20 Indonesia Jaya";negative
"Hepatitis Akut Pada Anak Bukan Karena Vaksin Covid-19.

G20 Indonesia Jaya https://t.co/xRzmbSYHeR";negative
"Dokter Spesialis Patologi membantah terkait Vaksin Covid-19 Penyebab Hepatitis Akut

G20 Indonesia Jaya https://t.co/HrrsCdH05S";negative
"@JuitaAsma Hepatitis Akut Anak karena Efek Vaksinasi merupakan Hoaks yang dibuat buat

G20 Indonesia Jaya";negative
HAOX vaksin covid-19 sebabkan hepatitis akut pada anak, G20 Indonesia Jaya https://t.co/rlNR1YkE2H;positive
Hepatitis akut pada anak bukan karena vaksin covid-19, G20 Indonesia Jaya https://t.co/y9AR4rihUG;negative
Wabah Hepatitis akut bukan efek vaksin covid-19, G20 Indonesia Jaya https://t.co/AVbrmyVJHZ;negative
Waspada HOAX hepatitis akut pada balita disebabkan oleh asi, G20 Indonesia Jaya https://t.co/UAWZ3rEr3Z;negative
Ini beda Hepatitis akut dan vaksin covid-19, G20 Indonesia Jaya https://t.co/NowVeNA9cl;negative
Saran Kemenkes tetap gunakan masker hindari penyebaran hepatitis akut, G20 Indonesia Jaya https://t.co/09V5auKfKq;negative
"@AdityaAbraham16 Hepatitis akut karena efek vaksinasi covid-19 adalah HOAX

G20 Indonesia Jaya";negative
"RT @Putri_Aura_: G20 Indonesia Jaya
Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak
https://t.co/ueZCWe…";positive
G20 Indonesia Jaya - jangan percaya hoax! tidak ada penelitian yang membuktikan bahwa vaksinasi menyebabkan hepatitis akut https://t.co/rvp86x3UzB;positive
G20 Indonesia Jaya - jangan percaya hoax! tidak ada penelitian yang membuktikan bahwa vaksinasi menyebabkan hepatitis akut https://t.co/UR53xOoIy9;negative
@AdityaAbraham16 Waspada Hoax, Vaksin bukan penyebab hepatitis akut, G20 Indonesia Jaya;negative
G20 Indonesia Jaya - jangan percaya hoax! tidak ada penelitian yang membuktikan bahwa vaksinasi menyebabkan hepatitis akut https://t.co/pGsy972dGR;positive
Waspasa hoax hepatitis akut anak tidak disebabkan oleh vaksin covid 19 G20 Indonesia Jaya https://t.co/NZ52ydo7i7;negative
"RT @Putri_Aura_: G20 Indonesia Jaya
Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak
https://t.co/ueZCWe…";negative
G20 Indonesia Jaya - jangan percaya hoax! tidak ada penelitian yang membuktikan bahwa vaksinasi menyebabkan hepatitis akut https://t.co/HJkV7rmi3F;positive
"Hepatitis akut karena efek vaksinasi covid-19 adalah hoaks

G20 Indonesia Jaya https://t.co/DaOwnLXF8V";negative
"RT @TTelisik: Wabah Hepatitis akut bukan efek Vaksinasi Covid-19
G20 Indonesia Jaya https://t.co/7qiJIAF8dt";negative
Hoax hepatitis akut anak tidak disebabkan oleh vaksin G20 Indonesia Jaya https://t.co/eFnPd6U3mS;negative
"RT @TTelisik: Wabah Hepatitis akut bukan efek Vaksinasi Covid-19
G20 Indonesia Jaya https://t.co/7qiJIAF8dt";negative
"Kemenkes saran tetap gunakan masker hindari penyebaran hepatitis akut 

G20 Indonesia Jaya https://t.co/UPJrPaEnuC";negative
"Waspada Hoak!! Vaksin Bukan Penyebab Hepatitis Akut Pada Anak

G20 Indonesia Jaya https://t.co/1RBD89YOT9";negative
Kemenkes Jelaskan 6 Dugaan Penyebab Hepatitis Akut https://t.co/AwSnQu5pPB #TempoNasional;negative
@AdityaAbraham16 Vaksin bukan penyebab hepatitis akut. G20 Indonesia Jaya;negative
Hepatitis akut tak ada kaitannya dengan covid. G20 Indonesia Jaya https://t.co/xeooBzkIJp;positive
"Hepatitis Akut Pada Anak bukan hanya efek Vaksin Covid-19 G20 Indonesia Jaya
https://t.co/G3F7BK7JFg https://t.co/lou6ya3kEh";negative
Waspada HOAX Hepatitis akut akibat Vaksin Covid-19 ! G20 Indonesia Jaya https://t.co/G68LDSqRRN;negative
G20 Indonesia Jaya tetap gunakan masker untuk menghindari penyebaran Hepatitis Akut https://t.co/dZlINNtV0S;negative
"RT @Putri_Aura_: G20 Indonesia Jaya
Tidak Ada Kaitan antara Vaksinasi COVID-19 dengan Penyakit Hepatitis Akut pada Anak
https://t.co/ueZCWe…";negative
@Finaalfins Hepatitis akut sampai saat ini belum diketahui penyebabnya;positive
"Vaksin bukan penyebab hepatitis akut

G20 Indonesia Jaya https://t.co/MZF55Th1pB";positive
"@Mas_Berto_ Vaksin bukan penyebab hepatitis akut

G20 Indonesia Jaya";negative
RT @IndonesiaMilik2: Sejauh ini, para ahli menduga adenovirus adalah pemicu penyakit hepatitis akut misterius dengan jenis adenovirus yang…;positive
"@Mas_Berto_ Waspada Hoax Vaksin sebabkan hepatitis akut

G20 Indonesia Jaya";positive
Vaksin Covid-19 tidak ada hubungannya dengan keberadaan hepatitis akut pada anak. G20 Indonesia Jaya https://t.co/LJbnTwsx0m;positive
"Waspada Hoax Vaksin sebabkan hepatitis akut

G20 Indonesia Jaya https://t.co/P6ddqeHdJA";negative
"Wabah hepatitis akut bukan efek vaksin COVID-19.
G20 Indonesia Jaya https://t.co/mKcBs9onos";negative
"Stop sebarkan berita Hoaks terkait Hepatitis akut pada anak.
Vaksin Covid-19 tidak ada hubungannya dengan Hepatitis pada anak.
G20 Indonesia Jaya https://t.co/PpzSzYoRfv";negative
RT @IndonesiaMilik2: Sejauh ini, para ahli menduga adenovirus adalah pemicu penyakit hepatitis akut misterius dengan jenis adenovirus yang…;negative
"Kemenkes saran tetap gunakan masker untuk menghindari penyebaran Hepatitis Akut

G20 Indonesia Jaya https://t.co/MzQg5TOy5V";positive
"Wabah hepatitis akut bukan efek vaksin COVID-19.
G20 Indonesia Jaya https://t.co/eDjZCpU591";negative
"@Finaalfins Hoaxs vaksin covid-19 sebabkan hepatitis akut pada anak
G20 Indonesia Jaya";negative
"Ini beda hepatitis akut dan vaksin COVID-19.
G20 Indonesia Jaya https://t.co/v3hCESrnOD";positive
"RT @Bambang62585484: @HaRD56550865
@SabarSoeboer
@IraBifurkasi
@Arifzen83363039
@DonjuanNu
@branjangankawat
@andy_godzilla waspadai #hepati…";negative
RT @esa42526152: [Hoax] Hepatitis Akut Karena Efek Vaksinasi Covid-19. G20 Indonesia Jaya https://t.co/yTjIIcucKw;negative
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

G20 Indonesia Jaya https://t.co/pRTA9f0KEI";negative
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

G20 Indonesia Jaya https://t.co/gAcrGdNI88";negative
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

G20 Indonesia Jaya https://t.co/lOvMULNYHo";negative
"@AnandaSukiyem Hepatitis akut pada anak bukan penyebab dari vaksinasi covid-19
G20 Indonesia Jaya";negative
"@AlamINDKu Hoaxs vaksin covid-19 sebabkan hepatitis akut pada anak
G20 Indonesia Jaya";positive
"Ini beda hepatitis akut dan vaksin COVID-19.
G20 Indonesia Jaya https://t.co/x1TRpI54Ag";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

G20 Indonesia Jaya https://t.co/pLlu3ih2fd";positive
"Vaksin Covid Telah Teruji & Terjamin Aman Serta Sertifikasi MUI. Tidak Ada Kaitan Hepatitis Akut

G20 Indonesia Jaya https://t.co/N1B1CH9Vf8";positive
"Penyakit hepatitis akut yang penyebabnya misterius dan menjangkiti anak-anak masih menjadi kekhawatiran bagi para orang tua.

Baca berita update soal hepatitis akut misterius yang menyerang anak di https://t.co/UxAJsPzjt6

#kumparanMOM #PromotedTopic #Hepatitis #Akut https://t.co/bv7UKdxWWC";positive
